country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-06-22,,,,,-7,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-06-23,,,,,-15,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-06-24,,,,,-21,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-06-25,,,,,-12,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-06-26,,,,,-1,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-06-27,,,,,-10,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-06-29,,,,,-4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-06-30,,,,,-8,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-01,,,,,-15,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-02,,,,,-9,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-03,,,,,4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-04,,,,,-3,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-06,,,,,-2,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-07,,,,,-13,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-08,,,,,-12,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-09,,,,,-13,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-10,,,,,0,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-11,,,,,0,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-13,,,,,-3,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-14,,,,,-9,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-15,,,,,-17,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-16,,,,,-8,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-17,,,,,3,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-18,,,,,-1,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-20,,,,,-2,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-21,,,,,-13,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-22,,,,,-17,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-23,,,,,-7,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-24,,,,,-2,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-25,,,,,0,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-27,,,,,-7,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-28,,,,,-17,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-29,,,,,-9,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-30,,,,,-10,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-07-31,,,,,-2,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-08-01,,,,,-3,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-08-03,,,,,-7,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-08-04,,,,,-8,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-08-05,,,,,-10,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-08-06,,,,,-6,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-08-07,,,,,6,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-08-08,,,,,-8,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-08-10,,,,,-7,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-08-11,,,,,-8,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-08-12,,,,,-9,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-08-13,,,,,-2,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-08-14,,,,,1,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-08-15,,,,,-1,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-11,,,,,11,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-12,,,,,6,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-14,,,,,7,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-15,,,,,-3,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-16,,,,,0,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-17,,,,,5,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-18,,,,,11,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-19,,,,,3,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-21,,,,,-2,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-22,,,,,-4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-23,,,,,-4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-24,,,,,1,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-25,,,,,17,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-28,,,,,11,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-29,,,,,-1,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-09-30,,,,,-6,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-01,,,,,0,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-02,,,,,11,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-05,,,,,9,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-06,,,,,0,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-07,,,,,0,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-08,,,,,4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-09,,,,,18,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-10,,,,,4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-12,,,,,-35,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-13,,,,,-6,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-14,,,,,-5,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-15,,,,,3,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-16,,,,,8,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-19,,,,,4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-20,,,,,-2,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-21,,,,,1,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-22,,,,,7,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-23,,,,,16,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-24,,,,,5,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-26,,,,,4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-27,,,,,2,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-28,,,,,-4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-29,,,,,4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-30,,,,,6,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-10-31,,,,,4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-02,,,,,-47,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-03,,,,,-4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-04,,,,,4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-05,,,,,-7,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-06,,,,,6,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-09,,,,,5,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-10,,,,,1,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-11,,,,,3,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-12,,,,,4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-13,,,,,20,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-16,,,,,-6,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-17,,,,,0,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-18,,,,,-7,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-19,,,,,6,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-20,,,,,-17,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-21,,,,,1,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-23,,,,,-2,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-24,,,,,-4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-25,,,,,-7,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-26,,,,,1,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-27,,,,,11,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-28,,,,,8,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-11-30,,,,,4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-01,,,,,-5,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-02,,,,,-7,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-03,,,,,-2,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-04,,,,,7,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-05,,,,,8,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-07,,,,,-1,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-08,,,,,-23,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-09,,,,,-5,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-10,,,,,-9,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-11,,,,,11,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-12,,,,,3,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-14,,,,,4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-15,,,,,-5,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-16,,,,,-2,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-17,,,,,1,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-18,,,,,10,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-19,,,,,-4,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-21,,,,,0,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-22,,,,,-15,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-23,,,,,-8,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-24,,,,,-13,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-25,,,,,-50,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-26,,,,,-6,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-28,,,,,-9,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-29,,,,,-6,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-30,,,,,-5,
BR,Brazil,State of Rio de Janeiro,Cambuci,,,,ChIJzcR7GoJVvAARgOVxNcMcFww,2020-12-31,,,,,-5,
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-02-15,17,16,11,2,7,3
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-02-16,17,19,-11,9,0,5
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-02-17,2,10,5,1,19,1
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-02-18,3,7,7,4,17,0
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-02-19,9,12,6,7,16,-2
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-02-20,8,16,9,18,17,-1
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-02-21,17,33,8,29,11,-1
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-02-22,-12,5,-15,46,-6,-3
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-02-23,-22,-8,-24,-11,-6,6
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-02-24,-48,-42,-34,-49,-60,8
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-02-25,-56,-59,-40,-37,-66,4
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-02-26,-36,-31,-42,1,-45,-3
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-02-27,-18,-7,-27,0,-10,4
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-02-28,-12,3,-31,-10,-7,8
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-02-29,1,11,-25,-3,3,8
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-01,-17,10,-45,11,-10,12
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-02,-10,6,-14,-1,16,4
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-03,-8,7,0,3,16,1
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-04,-8,5,-11,1,14,1
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-05,-2,9,8,6,19,1
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-06,19,25,24,9,23,1
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-07,28,29,32,4,11,5
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-08,22,36,-2,-1,-2,11
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-09,3,11,9,5,22,3
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-10,-1,7,7,5,18,0
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-11,1,7,9,6,17,-1
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-12,-7,1,-2,0,18,2
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-13,14,26,24,5,22,1
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-14,13,29,5,3,10,6
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-15,3,33,1,-7,-2,11
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-16,-11,11,-7,-9,2,8
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-17,-26,10,-20,-15,-8,8
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-18,-34,7,-26,-25,-16,10
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-19,-42,-5,-31,-34,-20,14
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-20,-40,-1,-27,-40,-20,16
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-21,-53,3,-42,-50,-21,18
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-22,-67,-10,-62,-65,-33,25
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-23,-67,-25,-51,-69,-41,24
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-24,-72,-32,-56,-71,-48,22
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-25,-68,-27,-54,-72,-49,21
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-26,-69,-31,-50,-75,-48,23
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-27,-64,-19,-37,-73,-44,23
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-28,-66,-12,-43,-73,-33,20
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-29,-68,-57,-52,-80,-31,24
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-30,-65,-23,-51,-73,-43,23
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-03-31,-65,-24,-47,-65,-44,20
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-04-01,-66,-23,-55,-69,-46,20
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-04-02,-64,-19,-48,-67,-44,21
BR,Brazil,State of Rio de Janeiro,Campos dos Goytacazes,,,,ChIJH7YOMmYtvAARUEpQfx0y2Io,2020-04-03,-60,-11,-55,-66,-39,22
